chat,message_id,date,text,entities
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3551,1635767103,"Marketing Analyst
в Palta — кофаундинговая компания, создающая популярные во всем мире мобильные приложения в области lifestyle и health & wellness.
Удалённая работа.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 17
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 20,
        ""length"": 5
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 149,
        ""length"": 17
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 167,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVtE""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3550,1635766862,"Ведущий продуктовый аналитик
в Ozon Fintech — команда опытных специалистов из области финансов и IT. Вместе мы разрабатываем и развиваем новые для рынка продукты и сервисы для физических и юридических лиц.
150К - 250К.
Удалённая работа или офис в Москве.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 29
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 31,
        ""length"": 12
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 206,
        ""length"": 11
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 219,
        ""length"": 36
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 255,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVtW""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3549,1635766802,"Web Analyst
в EPAM Systems, Inc.
Санкт-Петербург.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 11
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 14,
        ""length"": 18
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 33,
        ""length"": 16
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 50,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVtX""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3548,1635766682,"Системный аналитик
в SMART technologies — является инновационным интегратором, разрабатывающим инфраструктурные решения для государственных и корпоративных заказчиков.
Москва.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 18
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 21,
        ""length"": 18
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 168,
        ""length"": 7
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 176,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVtc""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3547,1635766502,"Продуктовый аналитик-исследователь
в Sizdev — компания разрабатывает программное обеспечение: мобильные приложения, веб-решения, информационные системы.
Удалённая работа или офис в Москве.
140К — 200К.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 34
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 37,
        ""length"": 6
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 153,
        ""length"": 35
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 189,
        ""length"": 12
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 202,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVtg""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3546,1635766442,"Продуктовый аналитик
в Ozon.
Проект: Мобильное приложение для продавцов.
Москва.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 20
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 23,
        ""length"": 5
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 29,
        ""length"": 6
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 73,
        ""length"": 7
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 81,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVtm""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3545,1635766322,"Data Analyst
в Big Data Technologies — разработчик программного обеспечения для финансового сектора.
Санкт-Петербург.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 12
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 15,
        ""length"": 21
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 101,
        ""length"": 16
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 118,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVsn""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3544,1635766263,"Продуктовый аналитик/Product analyst
в EWA — приложение для изучения языков.
Москва.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 36
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 39,
        ""length"": 3
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 77,
        ""length"": 7
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 85,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVsq""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3543,1635766142,"Вакансии в ПИК
🔹 Аналитик международных проектов, 140К
🔹 Аналитик отдела Ценообразования, 140К
ПИК — российская девелоперская и строительная компания со штаб-квартирой в Москве. Крупнейший девелопер России.
Удалённая работа.
Откликаться на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 14
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 18,
        ""length"": 37,
        ""url"": ""https://geekjob.ru/hVro""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 59,
        ""length"": 37,
        ""url"": ""https://geekjob.ru/hVrp""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 97,
        ""length"": 3
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 209,
        ""length"": 17
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""url"",
        ""offset"": 242,
        ""length"": 10
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3542,1635758764,"​​Дайджест c лучшими вакансиями за последний месяц!🦄

Вакансии от 100+ компаний: HeadHunter, Skillbox, Xsolla, ВКонтакте, СберМаркет, Фонбет, Visa и др.

Ссылка на дайджест

Чтобы разместить свою вакансию, пишите: post@geekjob.ru
Ваш GeekJob❤️","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 0,
        ""length"": 2,
        ""url"": ""https://purninja-st.s3.eu-central-1.amazonaws.com/tmp-processed/0ASRJUkbMIYGJ5vGR8jQzwcB.jpg""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 2,
        ""length"": 49
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 55,
        ""length"": 25
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 155,
        ""length"": 18,
        ""url"": ""https://blog.geekjob.ru/digest-analyst-october-21/""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""email"",
        ""offset"": 215,
        ""length"": 15
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3541,1635522016,"Знаете, где уже совсем скоро соберутся все лучшие аналитики? 

На Матемаркетинге – самой большой конференции по маркетинговой и продуктовой аналитике в России и СНГ. В этом году событие соберет на одной площадке до тысячи аналитиков – это идеальная возможность для нетворкинга, так что приходите и общайтесь с работодателями и соискателями. 

В программе больше 70 докладов по 8 основным темам: от analytics engineering до карьеры аналитика. 

Ключевые спикеры: 

- Роман Бунин, руководитель группы развития BI-систем, Яндекс Go
- Анатолий Карпов, ex-ведущий аналитик Mail.ru, основатель школы karpov.courses
- Кристина Махьянова, руководитель аналитики, Яндекс.Плюс
- Андрей Пушвинцев, Product Analyst, Miro
- Влад Флакс, OWOX
- Александр Казаков, директор по маркетингу, MG Com
- Дарья Дзябура, РЭШ
- Илья Красинский, Rick.ai
- Тимур Исмагилов, Principal Analyst, Авито
- Федор Лисицын, Director of Product Development, Technology, BUYK 

Пока делимся докладом Никиты Широбокова с прошлогоднего Матемаркетинга о том, куда надо двигаться аналитику, чтобы быть впереди рынка. Никита рассказал о B2B, холистическом подходе к аналитике и revenue-driven KPI. 

- - - - 
✅ Матемаркетинг-21 пройдет 18-19 ноября в Москве, а также будет доступен в онлайне. 
↪️ Программа и все подробности доступны на сайте.","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 63
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 66,
        ""length"": 14,
        ""url"": ""https://matemarketing.ru/""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""italic"",
        ""offset"": 186,
        ""length"": 46
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 444,
        ""length"": 17
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 466,
        ""length"": 11
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 531,
        ""length"": 15
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""url"",
        ""offset"": 568,
        ""length"": 7
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""url"",
        ""offset"": 594,
        ""length"": 14
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 611,
        ""length"": 18
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 669,
        ""length"": 16
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 711,
        ""length"": 10
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 730,
        ""length"": 17
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 782,
        ""length"": 13
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 803,
        ""length"": 15
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""url"",
        ""offset"": 820,
        ""length"": 7
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 830,
        ""length"": 15
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 874,
        ""length"": 13
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 963,
        ""length"": 17
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 1019,
        ""length"": 55,
        ""url"": ""https://youtu.be/PaM1tRbv89E""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 1169,
        ""length"": 16,
        ""url"": ""https://matemarketing.ru/""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 1194,
        ""length"": 12
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 1242,
        ""length"": 7,
        ""url"": ""https://lms.matemarketing.ru/?utm_source=telegram""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 1255,
        ""length"": 9,
        ""url"": ""https://docs.google.com/spreadsheets/d/1Iyi-Wj75gmzC-R9cGk16DOldLhWzVtLUNwZJoTht5xU/edit#gid=0""
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 1295,
        ""length"": 5,
        ""url"": ""https://matemarketing.ru/""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3540,1635521403,"Системный аналитик (проект E-commerce)
в Магнит — одна из крупнейших розничных сетей России.
Удалённая работа.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 18
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 41,
        ""length"": 6
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 93,
        ""length"": 17
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 111,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVrO""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3539,1635516303,"Продуктовый аналитик
в Эмекс — маркетплейс автозапчастей.
200К — 250К, удалённая работа.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 20
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 23,
        ""length"": 5
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 58,
        ""length"": 30
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 89,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVqI""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3538,1635512523,"Marketing/Product Analyst (mobile)
в The Coach — приложение для мужского здоровья.
Удалённая работа.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 25
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 37,
        ""length"": 9
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 83,
        ""length"": 17
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 101,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVqc""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3537,1635509523,"Data Scientist (команда Поиска)
в HeadHunter.
Удалённая работа или офис в Москве.
Ищет Александр Сидоров, его пост.","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 14
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 34,
        ""length"": 10
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 46,
        ""length"": 35
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 106,
        ""length"": 8,
        ""url"": ""https://geekjob.ru/sO""
    }
]"
"{
    ""_"": ""Chat"",
    ""id"": -1001137236002,
    ""type"": ""channel"",
    ""is_verified"": false,
    ""is_restricted"": false,
    ""is_creator"": false,
    ""is_scam"": false,
    ""is_fake"": false,
    ""title"": ""Job for Analysts & Data Scientists"",
    ""username"": ""foranalysts"",
    ""photo"": {
        ""_"": ""ChatPhoto"",
        ""small_file_id"": ""AQADAgATax-tDgAEAgAD3heS5xb____JujygndZhKDwRBQABHgQ"",
        ""small_photo_unique_id"": ""AQADax-tDgAEPBEFAAE"",
        ""big_file_id"": ""AQADAgATax-tDgAEAwAD3heS5xb____JujygndZhKD4RBQABHgQ"",
        ""big_photo_unique_id"": ""AQADax-tDgAEPhEFAAE""
    },
    ""dc_id"": 2
}",3536,1635507304,"System analyst (отдел мобильной разработки)
в YOTA — российский инновационный оператор беспроводной связи с федеральным покрытием в сетях 2G/3G/4G.
100К — 200К.
Удалённая работа или офис в Санкт-Петербурге.
Описание вакансии на GeekJob.ru","[
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 0,
        ""length"": 43
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 46,
        ""length"": 4
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 148,
        ""length"": 12
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""bold"",
        ""offset"": 161,
        ""length"": 45
    },
    {
        ""_"": ""MessageEntity"",
        ""type"": ""text_link"",
        ""offset"": 207,
        ""length"": 31,
        ""url"": ""https://geekjob.ru/hVqq""
    }
]"
